id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type,wild_card_entry
1,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,UKR,,IT,ITA,380,150,,Europe,Southern Europe,ITA,10.0,390.0,297315.0,128M/48Q/32D,Internazionali Bnl D'Italia,,98,5,19.6,12,2.4,Elina Svitolina,7.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ukr.svg,SF,L,"4-6, 6-2, 2-6",https://www.wtatennis.com/players/316738/elina-svitolina,False,False,False,False,False,False,False,3,False,26,12,14,0,UA,UKR,804,150,Europe,Eastern Europe,UKR,"4,6,None|6,2,None|2,6,None",,
2,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,USA,,IT,ITA,380,150,United States of America|America|USA|US,Europe,Southern Europe,ITA,5.0,390.0,297315.0,128M/48Q/32D,Internazionali Bnl D'Italia,,98,5,19.6,12,2.4,Jessica Pegula,5.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,QF,W,"6-1, 6-2",https://www.wtatennis.com/players/316956/jessica-pegula,False,False,False,False,False,False,False,2,True,15,12,3,1,US,USA,840,019,America,Northern America,USA,"6,1,None|6,2,None",,
3,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,JPN,,IT,ITA,380,150,,Europe,Southern Europe,ITA,16.0,390.0,297315.0,128M/48Q/32D,Internazionali Bnl D'Italia,,98,5,19.6,12,2.4,Naomi Osaka,15.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/jpn.svg,R16,W,"6-2, 6-1",https://www.wtatennis.com/players/319998/naomi-osaka,False,False,False,False,False,False,False,2,True,15,12,3,1,JP,JPN,392,142,Asia,East Asia,JPN,"6,2,None|6,1,None",,
4,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,ITA,,IT,ITA,380,150,,Europe,Southern Europe,ITA,41.0,390.0,297315.0,128M/48Q/32D,Internazionali Bnl D'Italia,,98,5,19.6,12,2.4,Elisabetta Cocciaretto,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ita.svg,R32,W,"6-1, 6-0",https://www.wtatennis.com/players/327909/elisabetta-cocciaretto,False,False,False,False,False,False,False,2,True,13,12,1,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,1,None|6,0,None",,
5,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,USA,,IT,ITA,380,150,United States of America|America|USA|US,Europe,Southern Europe,ITA,63.0,390.0,297315.0,128M/48Q/32D,Internazionali Bnl D'Italia,,98,5,19.6,12,2.4,Caty Mcnally,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R64,W,"6-1, 6-7 (5), 6-3",https://www.wtatennis.com/players/325725/caty-mcnally,False,False,False,False,True,False,True,3,True,29,18,11,1,US,USA,840,019,America,Northern America,USA,"6,1,None|6,7,5|6,3,None",,
6,Internazionali Bnl D'Italia,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2c058ad8-b3d8-49a9-a863-85d7b87a6783/WTA-Tournament_Rome-2018.png?height=128,https://www.wtatennis.com/tournaments/rome,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-05-05,2026-05-17,2026,5,Rome,,,IT,ITA,380,150,,Europe,Southern Europe,ITA,,390.0,297315.0,128M/48Q/32D,Internazionali Bnl D'Italia,,98,5,19.6,12,2.4,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,USA,,ES,ESP,724,150,United States of America|America|USA|US,Europe,Southern Europe,ESP,34.0,65.0,54110.0,128M/48Q/32D,Mutua Madrid Open,,97,2,48.5,5,2.5,Ann Li,31.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R32,L,"64-7, 6-2, 0-3",https://www.wtatennis.com/players/326096/ann-li,True,False,False,True,False,False,True,3,False,82,70,12,0,US,USA,840,019,America,Northern America,USA,"64,7,None|6,2,None|0,3,None|Ret",,
2,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,UKR,,ES,ESP,724,150,,Europe,Southern Europe,ESP,98.0,65.0,54110.0,128M/48Q/32D,Mutua Madrid Open,,97,2,48.5,5,2.5,Daria Snigur,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ukr.svg,R64,W,"6-1, 6-2",https://www.wtatennis.com/players/327845/daria-snigur,False,False,False,False,False,False,False,2,True,15,12,3,1,UA,UKR,804,150,Europe,Eastern Europe,UKR,"6,1,None|6,2,None",,
3,Mutua Madrid Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/46f056ec-5c74-4159-bc35-97ca4c015c80/WTA-Tournament_Madrid-2023.png?height=128,https://www.wtatennis.com/tournaments/madrid-open,WTA 1000,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-04-21,2026-05-03,2026,4,Madrid,,,ES,ESP,724,150,,Europe,Southern Europe,ESP,,65.0,54110.0,128M/48Q/32D,Mutua Madrid Open,,97,2,48.5,5,2.5,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2026,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-04-13,2026-04-19,2026,4,Stuttgart,RUS,,DE,DEU,276,150,,Europe,Central Europe,GER,9.0,108.0,35000.0,32M/16Q/16D,Porsche Tennis Grand Prix,,45,2,22.5,5,2.5,Mirra Andreeva,6.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,QF,L,"6-3, 4-6, 3-6",https://www.wtatennis.com/players/331809/mirra-andreeva,False,False,False,False,False,False,False,3,True,28,13,15,0,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,3,None|4,6,None|3,6,None",,
2,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2026,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-04-13,2026-04-19,2026,4,Stuttgart,GER,,DE,DEU,276,150,,Europe,Central Europe,GER,51.0,108.0,35000.0,32M/16Q/16D,Porsche Tennis Grand Prix,,45,2,22.5,5,2.5,Laura Siegemund,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ger.svg,R16,W,"6-2, 6-3",https://www.wtatennis.com/players/310926/laura-siegemund,False,False,False,False,False,False,False,2,True,17,12,5,1,DE,DEU,276,150,Europe,Central Europe,GER,"6,2,None|6,3,None",,
3,Porsche Tennis Grand Prix,https://photoresources.wtatennis.com/photo-resources/2026/04/16/853dd66d-3c70-40ab-9215-4a22158de24a/WTA-Tournament_Stuttgart-2017.png?height=128,https://www.wtatennis.com/tournaments/1051/stuttgart/2026,WTA 500,Clay,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-04-13,2026-04-19,2026,4,Stuttgart,,,DE,DEU,276,150,,Europe,Central Europe,GER,,108.0,35000.0,32M/16Q/16D,Porsche Tennis Grand Prix,,45,2,22.5,5,2.5,,,,R32,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Miami Open Presented By Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,POL,FL,US,USA,840,019,,America,Northern America,USA,50.0,10.0,36110.0,128M/48Q/32D,Miami Open Presented By Itaú,,28,1,28.0,3,3.0,Magda Linette,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/pol.svg,R64,L,"6-1, 5-7, 3-6",https://www.wtatennis.com/players/315130/magda-linette,False,False,False,False,False,False,False,3,True,28,14,14,0,PL,POL,616,150,Europe,Central Europe,POL,"6,1,None|5,7,None|3,6,None",,
2,Miami Open Presented By Itaú,https://photoresources.wtatennis.com/photo-resources/2026/04/16/e0f2d5a2-cc05-4b2a-8377-f57edf6eaaa2/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,,FL,US,USA,840,019,,America,Northern America,USA,,10.0,36110.0,128M/48Q/32D,Miami Open Presented By Itaú,,28,1,28.0,3,3.0,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,UKR,CA,US,USA,840,019,,America,Northern America,USA,9.0,215.0,154210.0,128M/48Q/32D,Bnp Paribas Open,,78,4,19.5,9,2.25,Elina Svitolina,9.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ukr.svg,QF,L,"2-6, 6-4, 4-6",https://www.wtatennis.com/players/316738/elina-svitolina,False,False,False,False,False,False,False,3,False,28,12,16,0,UA,UKR,804,150,Europe,Eastern Europe,UKR,"2,6,None|6,4,None|4,6,None",,
2,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,CZE,CA,US,USA,840,019,,America,Northern America,USA,13.0,215.0,154210.0,128M/48Q/32D,Bnp Paribas Open,,78,4,19.5,9,2.25,Karolina Muchova,13.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,R16,W,"6-2, 6-0",https://www.wtatennis.com/players/322191/karolina-muchova,False,False,False,False,False,False,False,2,True,14,12,2,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,0,None",,
3,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,GRE,CA,US,USA,840,019,,America,Northern America,USA,34.0,215.0,154210.0,128M/48Q/32D,Bnp Paribas Open,,78,4,19.5,9,2.25,Maria Sakkari,32.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/gre.svg,R32,W,"6-3, 6-2",https://www.wtatennis.com/players/318312/maria-sakkari,False,False,False,False,False,False,False,2,True,17,12,5,1,GR,GRC,300,150,Europe,Southeastern Europe,GRE,"6,3,None|6,2,None",,
4,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,USA,CA,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,187.0,215.0,154210.0,128M/48Q/32D,Bnp Paribas Open,,78,4,19.5,9,2.25,Kayla Day,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,R64,W,"6-0, 7-6 (2)",https://www.wtatennis.com/players/322534/kayla-day,False,False,False,False,True,False,True,2,True,19,13,6,1,US,USA,840,019,America,Northern America,USA,"6,0,None|7,6,2",,
5,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,,CA,US,USA,840,019,,America,Northern America,USA,,215.0,154210.0,128M/48Q/32D,Bnp Paribas Open,,78,4,19.5,9,2.25,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Qatar Totalenergies Open 2026,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/doha,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-02-08,2026-02-14,2026,2,Doha,GRE,,QA,QAT,634,142,,Asia,Western Asia,QAT,52.0,215.0,98500.0,64M/32Q/32D,Qatar Totalenergies Open 2026,,71,3,23.666666666666668,8,2.6666666666666665,Maria Sakkari,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/gre.svg,QF,L,"6-2, 4-6, 5-7",https://www.wtatennis.com/players/318312/maria-sakkari,False,False,False,False,False,False,False,3,True,30,15,15,0,GR,GRC,300,150,Europe,Southeastern Europe,GRE,"6,2,None|4,6,None|5,7,None",,
2,Qatar Totalenergies Open 2026,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/doha,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-02-08,2026-02-14,2026,2,Doha,AUS,,QA,QAT,634,142,,Asia,Western Asia,QAT,61.0,215.0,98500.0,64M/32Q/32D,Qatar Totalenergies Open 2026,,71,3,23.666666666666668,8,2.6666666666666665,Daria Kasatkina,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/aus.svg,R16,W,"5-7, 6-1, 6-1",https://www.wtatennis.com/players/322082/daria-kasatkina,False,False,False,False,False,False,False,3,False,26,17,9,1,AU,AUS,036,009,Oceania,Australasia,AUS,"5,7,None|6,1,None|6,1,None",,
3,Qatar Totalenergies Open 2026,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/doha,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-02-08,2026-02-14,2026,2,Doha,INA,,QA,QAT,634,142,,Asia,Western Asia,QAT,46.0,215.0,98500.0,64M/32Q/32D,Qatar Totalenergies Open 2026,,71,3,23.666666666666668,8,2.6666666666666665,Janice Tjen,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ina.svg,R32,W,"6-0, 6-3",https://www.wtatennis.com/players/328818/janice-tjen,False,False,False,False,False,False,False,2,True,15,12,3,1,,,,,,,INA,"6,0,None|6,3,None",,
4,Qatar Totalenergies Open 2026,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/doha,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/1000k-tag.svg,2026-02-08,2026-02-14,2026,2,Doha,,,QA,QAT,634,142,,Asia,Western Asia,QAT,,215.0,98500.0,64M/32Q/32D,Qatar Totalenergies Open 2026,,71,3,23.666666666666668,8,2.6666666666666665,,,,R64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/australian-open,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2026-01-18,2026-02-01,2026,1,Melbourne,KAZ,,AU,AUS,036,009,,Oceania,Australasia,AUS,5.0,430.0,485565.0,128M/128Q/64D,Australian Open,,94,5,18.8,11,2.2,Elena Rybakina,5.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/kaz.svg,QF,L,"5-7, 1-6",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,False,False,False,False,2,False,19,6,13,0,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"5,7,None|1,6,None",,
2,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/australian-open,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2026-01-18,2026-02-01,2026,1,Melbourne,AUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,168.0,430.0,485565.0,128M/128Q/64D,Australian Open,,94,5,18.8,11,2.2,Maddison Inglis,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/aus.svg,R16,W,"6-0, 6-3",https://www.wtatennis.com/players/321179/maddison-inglis,False,False,False,False,False,False,False,2,True,15,12,3,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,0,None|6,3,None",,
3,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/australian-open,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2026-01-18,2026-02-01,2026,1,Melbourne,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,33.0,430.0,485565.0,128M/128Q/64D,Australian Open,,94,5,18.8,11,2.2,Anna Kalinskaya,31.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/rus.svg,R32,W,"6-1, 1-6, 6-1",https://www.wtatennis.com/players/323942/anna-kalinskaya,False,False,False,False,False,False,False,3,True,21,13,8,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,1,None|1,6,None|6,1,None",,
4,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/australian-open,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2026-01-18,2026-02-01,2026,1,Melbourne,CZE,,AU,AUS,036,009,,Oceania,Australasia,AUS,44.0,430.0,485565.0,128M/128Q/64D,Australian Open,,94,5,18.8,11,2.2,Marie Bouzkova,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/cze.svg,R64,W,"6-2, 6-3",https://www.wtatennis.com/players/320983/marie-bouzkova,False,False,False,False,False,False,False,2,True,17,12,5,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,3,None",,
5,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/australian-open,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/gs-tag.svg,2026-01-18,2026-02-01,2026,1,Melbourne,CHN,,AU,AUS,036,009,,Oceania,Australasia,AUS,130.0,430.0,485565.0,128M/128Q/64D,Australian Open,,94,5,18.8,11,2.2,Yue Yuan,,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/chn.svg,R128,W,"7-6 (5), 6-3",https://www.wtatennis.com/players/324325/yue-yuan,False,False,False,True,False,False,True,2,True,22,13,9,1,CN,CHN,156,142,Asia,East Asia,CHN,"7,6,5|6,3,None",,
1,United Cup,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4747c6b3-5f7f-4dd1-8f1b-30ede7d1b539/WTA-Tournament_United-cup.jpg?height=128,https://www.wtatennis.com/tournaments/united-cup,WTA 500,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-01-02,2026-01-11,2026,1,Perth + Sydney,GER,,AU,AUS,036,009,,Oceania,Australasia,AUS,39.0,150.0,486900.0,0M/0Q/0D,United Cup,,101,5,20.2,12,2.4,Eva Lys,6.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ger.svg,Round R,W,"3-6, 6-3, 6-4",https://www.wtatennis.com/players/325826/eva-lys,False,False,False,False,False,False,False,3,False,28,15,13,1,DE,DEU,276,150,Europe,Central Europe,GER,"3,6,None|6,3,None|6,4,None",,
2,United Cup,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4747c6b3-5f7f-4dd1-8f1b-30ede7d1b539/WTA-Tournament_United-cup.jpg?height=128,https://www.wtatennis.com/tournaments/united-cup,WTA 500,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-01-02,2026-01-11,2026,1,Perth + Sydney,NED,,AU,AUS,036,009,,Oceania,Australasia,AUS,97.0,150.0,486900.0,0M/0Q/0D,United Cup,,101,5,20.2,12,2.4,Suzan Lamens,15.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/ned.svg,Round R,W,"6-3, 6-2",https://www.wtatennis.com/players/324898/suzan-lamens,False,False,False,False,False,False,False,2,True,17,12,5,1,NL,NLD,528,150,Europe,Western Europe,NED,"6,3,None|6,2,None",,
3,United Cup,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4747c6b3-5f7f-4dd1-8f1b-30ede7d1b539/WTA-Tournament_United-cup.jpg?height=128,https://www.wtatennis.com/tournaments/united-cup,WTA 500,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-01-02,2026-01-11,2026,1,Perth + Sydney,AUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,32.0,150.0,486900.0,0M/0Q/0D,United Cup,,101,5,20.2,12,2.4,Maya Joint,4.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/aus.svg,Round R,W,"6-1, 6-1",https://www.wtatennis.com/players/330544/maya-joint,False,False,False,False,False,False,False,2,True,14,12,2,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,1,None|6,1,None",,
4,United Cup,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4747c6b3-5f7f-4dd1-8f1b-30ede7d1b539/WTA-Tournament_United-cup.jpg?height=128,https://www.wtatennis.com/tournaments/united-cup,WTA 500,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-01-02,2026-01-11,2026,1,Perth + Sydney,USA,,AU,AUS,036,009,United States of America|America|USA|US,Oceania,Australasia,AUS,4.0,150.0,486900.0,0M/0Q/0D,United Cup,,101,5,20.2,12,2.4,Coco Gauff,1.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/usa.svg,Round R,L,"4-6, 2-6",https://www.wtatennis.com/players/328560/coco-gauff,False,False,False,False,False,False,False,2,False,18,6,12,0,US,USA,840,019,America,Northern America,USA,"4,6,None|2,6,None",,
5,United Cup,https://photoresources.wtatennis.com/photo-resources/2026/04/16/4747c6b3-5f7f-4dd1-8f1b-30ede7d1b539/WTA-Tournament_United-cup.jpg?height=128,https://www.wtatennis.com/tournaments/united-cup,WTA 500,Hard,https://www.wtatennis.com/resources/v7.42.8/i/elements/500k-tag.svg,2026-01-02,2026-01-11,2026,1,Perth + Sydney,SUI,,AU,AUS,036,009,,Oceania,Australasia,AUS,11.0,150.0,486900.0,0M/0Q/0D,United Cup,,101,5,20.2,12,2.4,Belinda Bencic,16.0,https://www.wtatennis.com/resources/v7.42.8/i/elements/flags/sui.svg,Round R,L,"6-3, 0-6, 3-6",https://www.wtatennis.com/players/319001/belinda-bencic,False,False,False,False,False,False,False,3,True,24,9,15,0,CH,CHE,756,150,Europe,Central Europe,SUI,"6,3,None|0,6,None|3,6,None",,
