id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type,wild_card_entry
4,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,CHN,FL,US,USA,840,019,,America,Northern America,USA,26.0,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,Qinwen Zheng,23.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/chn.svg,R16,W,"6-3, 6-4",https://www.wtatennis.com/players/328120/qinwen-zheng,False,False,False,False,False,False,False,2,True,19,12,7,1,CN,CHN,156,142,Asia,East Asia,CHN,"6,3,None|6,4,None",,
5,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,72.0,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,Caty Mcnally,,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/usa.svg,R32,W,"6-4, 6-2",https://www.wtatennis.com/players/325725/caty-mcnally,False,False,False,False,False,False,False,2,True,18,12,6,1,US,USA,840,019,America,Northern America,USA,"6,4,None|6,2,None",,
6,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,USA,FL,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,39.0,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,Ann Li,,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/usa.svg,R64,W,"7-6 (5), 6-4",https://www.wtatennis.com/players/326096/ann-li,False,False,False,True,False,False,True,2,True,23,13,10,1,US,USA,840,019,America,Northern America,USA,"7,6,5|6,4,None",,
7,Miami Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/ad3c213f-6323-4422-bb86-ff92e8cb213c/WTA-Tournament_Miami-2024.png?height=128,https://www.wtatennis.com/tournaments/miami-open,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-17,2026-03-29,2026,3,Miami,,FL,US,USA,840,019,,America,Northern America,USA,,1000.0,1151380.0,128M/48Q/32D,Miami Open Presented By Itaú,,126,6,21.0,13,2.1666666666666665,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
1,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,KAZ,CA,US,USA,840,019,,America,Northern America,USA,3.0,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,Elena Rybakina,3.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/kaz.svg,F,W,"3-6, 6-3, 7-6 (6)",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,False,False,True,True,3,False,31,16,15,1,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"3,6,None|6,3,None|7,6,6",,
2,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,CZE,CA,US,USA,840,019,,America,Northern America,USA,14.0,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,Linda Noskova,14.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/cze.svg,SF,W,"6-3, 6-4",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,2,True,19,12,7,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|6,4,None",,
3,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,CAN,CA,US,USA,840,019,,America,Northern America,USA,10.0,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,Victoria Mboko,10.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/can.svg,QF,W,"7-6 (0), 6-4",https://www.wtatennis.com/players/331006/victoria-mboko,False,False,False,True,False,False,True,2,True,23,13,10,1,CA,CAN,124,019,America,Northern America,CAN,"7,6,0|6,4,None",,
4,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,JPN,CA,US,USA,840,019,,America,Northern America,USA,16.0,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,Naomi Osaka,16.0,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/jpn.svg,R16,W,"6-2, 6-4",https://www.wtatennis.com/players/319998/naomi-osaka,False,False,False,False,False,False,False,2,True,18,12,6,1,JP,JPN,392,142,Asia,East Asia,JPN,"6,2,None|6,4,None",,
5,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,ROU,CA,US,USA,840,019,,America,Northern America,USA,35.0,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,Jaqueline  Cristian,,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/rou.svg,R32,W,"6-4, 6-1",https://www.wtatennis.com/players/320319/jaqueline-cristian,False,False,False,False,False,False,False,2,True,17,12,5,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,4,None|6,1,None",,
6,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,JPN,CA,US,USA,840,019,,America,Northern America,USA,136.0,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,Himeno Sakatsume,,https://www.wtatennis.com/resources/v7.31.10/i/elements/flags/jpn.svg,R64,W,"6-4, 6-2",https://www.wtatennis.com/players/326568/himeno-sakatsume,False,False,False,False,False,False,False,2,True,18,12,6,1,JP,JPN,392,142,Asia,East Asia,JPN,"6,4,None|6,2,None",,
7,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2025/04/16/e155ccb6-5daf-4a93-8fa1-a30ce14c2704/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/indian-wells,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.31.10/i/elements/1000k-tag.svg,2026-03-04,2026-03-15,2026,3,Indian Wells,,CA,US,USA,840,019,,America,Northern America,USA,,1000.0,1085220.0,128M/48Q/32D,Bnp Paribas Open,,126,6,21.0,13,2.1666666666666665,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,,,
